1459667593841848323	https://twitter.com/twitter/statuses/1459667593841848323	Sat Nov 13 23:40:48 +0000 2021	@ChessFeels I hadn't thought of it until just now, almost twenty years later. Can you imagine that in a post-covid world?! That's gonna lead to a stabbing like David's story.
1459667576057962496	https://twitter.com/twitter/statuses/1459667576057962496	Sat Nov 13 23:40:44 +0000 2021	@rick_pittman Making “vaccine hesitancy” a problem that needs solving is out in left field, somewhere.  ‘Way past the cornstalks’ out in left field.  In other words… you’re.  Not. Getting. It.
1459667498933141508	https://twitter.com/twitter/statuses/1459667498933141508	Sat Nov 13 23:40:25 +0000 2021	The Netherlands (72.1% fully vaccinated) is going back into a full lockdown tomorrow night, for both vaccinated and the unvaccinated.\n\nI doubt that’s going to do much to instill confidence in the vaccination campaign!
1459667369253654540	https://twitter.com/twitter/statuses/1459667369253654540	Sat Nov 13 23:39:54 +0000 2021	@wabbitwarrior Still convinced that the MMR vaccine contributed to my child's autism. No matter what anyone says. No way in hell giving the Bill Gates killer Jab to my kids or myself!!
1459667361896796162	https://twitter.com/twitter/statuses/1459667361896796162	Sat Nov 13 23:39:53 +0000 2021	@ENirenberg I thought he claimed to invent the mRNA vaccines, but some people aren't that bright and left out the vaccine part when regurgitating it.
1459667288555196417	https://twitter.com/twitter/statuses/1459667288555196417	Sat Nov 13 23:39:35 +0000 2021	Borax baths? Now that's silly. The only effective way to detox from the COVID-19 vaccine is to get a flu shot. They cancel each other out. Spread the word.
1459667100100964353	https://twitter.com/twitter/statuses/1459667100100964353	Sat Nov 13 23:38:50 +0000 2021	Mass asymptomatic testing was/is unscientific, unethical, harmful. Politicians/bureaucrats now pushing for removal of asymptomatic PCR testing ONLY for Canadian travellers deemed “vaccinated” are pushing unscientific discrimination: vaccine doesn’t prevent infection/transmission.
1459667050524299275	https://twitter.com/twitter/statuses/1459667050524299275	Sat Nov 13 23:38:38 +0000 2021	"@jaysanchezdorta @MdBreathe Unbelievably disgusting and deplorable --- seriously, what did she post that is considered ""harmful"" and ""dangerous misinformation"" about Covid-19 and its treatments?!? Anything is better than the apparent one size fits all experimental vaccine. 😒"
1459667013186600962	https://twitter.com/twitter/statuses/1459667013186600962	Sat Nov 13 23:38:29 +0000 2021	@AndreeDecoste @DrVivianS My father had excellent care there when he was there just before covid hit.
1459666974452105222	https://twitter.com/twitter/statuses/1459666974452105222	Sat Nov 13 23:38:20 +0000 2021	Dear adults who got the COVID-19 vaccine, we were robbed. The children had bubbles, capes, movies, an emotional support dog, and a place where you can take photos and brag to your friends. They also got to choose between the tie-dye bandage and the sparkly one.
1459666967040823297	https://twitter.com/twitter/statuses/1459666967040823297	Sat Nov 13 23:38:18 +0000 2021	@willyy87 @cnnbrk Lol seriously?? A friend of mine passed away from covid the second time he got it.
1459666952675377154	https://twitter.com/twitter/statuses/1459666952675377154	Sat Nov 13 23:38:15 +0000 2021	@JoannaInNY_MPH @AndrewMakeTweet @WHCOVIDResponse @CDCgov There is a large contingent of people, who are pro vaccine but anti-mask.\nI’m one of them\nThink about why that might be?
1459666929040375813	https://twitter.com/twitter/statuses/1459666929040375813	Sat Nov 13 23:38:09 +0000 2021	@imgrund By the way, to all the experts, covid is a virus, not a disease, and as such anyone who says other wise is a paid individual who does not know the difference. Sample cold flu not bacteria based, so plenty of rest and separation from others, no magic bullet.
1459666819963232257	https://twitter.com/twitter/statuses/1459666819963232257	Sat Nov 13 23:37:43 +0000 2021	782,833 people have died in the U.S. from covid-19. We are losing over 1,000 a day. At that rate we will hit 1,000,000 on March 20, 2022. #GetVaccinated #MaskUp
1459666679915548673	https://twitter.com/twitter/statuses/1459666679915548673	Sat Nov 13 23:37:10 +0000 2021	99% of Americans 65 and older have been vaccinated.\n\n79% of Americans 12 and older have been vaccinated.\n\nHow is it possible for American hospitals to be overwhelmed by covid patients if the vaccines prevent severe disease?
1459666585711525893	https://twitter.com/twitter/statuses/1459666585711525893	Sat Nov 13 23:36:47 +0000 2021	Just at @LAFitness on #Vega boulevard #Oakville #Ontario. No one asked for my ID or proof of vaccine when I entered. No one wearing Masks anywhere.@RegionofHalton blatant disregard of public health measures.
1459666538957574144	https://twitter.com/twitter/statuses/1459666538957574144	Sat Nov 13 23:36:36 +0000 2021	@KashPrime @VoiceOfFranky No need for additional pressure. A few days ago a federal official said the vaccine for 5-11 year olds would be approved within a week or two, The company applied for approval in the US first so it’s only natural it would take a little longer to secure approval here
1459666488663678978	https://twitter.com/twitter/statuses/1459666488663678978	Sat Nov 13 23:36:24 +0000 2021	Children ARE dying, children are mechanically ventilated in hospitals, they are getting diabetes &amp; suffering debilitating long covid. Herd immunity is a myth, people are on their 3rd infections &amp; still suffering. It will keep coming back.Long term plans are imperative.
1459666478979063811	https://twitter.com/twitter/statuses/1459666478979063811	Sat Nov 13 23:36:22 +0000 2021	@GeorgeWHerbert @mhdksafa We can control COVID with vaccination but we won’t eliminate it, or even get to very low prevalence like measles.\nWe’ll get to where it’s something like the flu for vaccinated people. In fact we are there now, just need more uptake.
1459666429029068802	https://twitter.com/twitter/statuses/1459666429029068802	Sat Nov 13 23:36:10 +0000 2021	@NiceMangos You can bet the following topics will be covered: cancel culture, vaccines, covid rules/mandates, college campuses, social media censorship. And their fans know exactly where they already stand on each topic yet they will act like a ground breaking conversation is happening
1459666261445525507	https://twitter.com/twitter/statuses/1459666261445525507	Sat Nov 13 23:35:30 +0000 2021	@George9403 @AHS_media Think how much worse it would have been without the protection afforded by vaccination.  Like russia where thousands EVERY day die from the virus.
1459666207766945794	https://twitter.com/twitter/statuses/1459666207766945794	Sat Nov 13 23:35:17 +0000 2021	The Left said they wouldn’t get a vaccine that President Trump developed.\n\nThen they said if you were vaccinated, you didnt need to wear a mask. \n\nThen they said they wouldn’t implement vaccine mandates. \n\nLiars.
1459666146953768963	https://twitter.com/twitter/statuses/1459666146953768963	Sat Nov 13 23:35:03 +0000 2021	@Pablobob13 @Talus280z @Media_Sens @NHL @penguins Lol dude you have no idea what you’re saying. Symptoms are minimal due to the vaccine. This is why they are vaccinated.
1459666008227160070	https://twitter.com/twitter/statuses/1459666008227160070	Sat Nov 13 23:34:30 +0000 2021	Medicare premiums in US going up. Why? Drug costs esp. pandemic. What a surprise! If they didn't have all these fraudulent PCR tests, if they didn't pay bribes to hospitals for covid death certificates, or if they just used HCQ or Ivermectin then no need to raise premiums.
1459666001876996105	https://twitter.com/twitter/statuses/1459666001876996105	Sat Nov 13 23:34:28 +0000 2021	With the Nov. 30 vaccine requirement for airline travel looming, of particular interest is the issue of foreign nationals looking to leave Canada. Until Feb. 28, 2022 they will be able to show proof of a negative test. So for 3 months, the requirements for Canadian citizens will
1459665823048650752	https://twitter.com/twitter/statuses/1459665823048650752	Sat Nov 13 23:33:46 +0000 2021	"GREAT NEWS!\n\nAn appeals court has blocked the OSHA vaccine mandate from taking effect.\n\nNow, Biden's DOJ is claiming it will ""vigorously defend"" their mandate in court."
1459665807894589441	https://twitter.com/twitter/statuses/1459665807894589441	Sat Nov 13 23:33:42 +0000 2021	I know a lot of people who regret getting the vaccine. Don’t know anyone who regrets not getting it.
1459665800181301249	https://twitter.com/twitter/statuses/1459665800181301249	Sat Nov 13 23:33:40 +0000 2021	@Michell63708562 First place after #MOASS to visit is USA to see my Daughter, Son in law, Grandson and my Grand Daughter whom I'm yet to cuddle and she's 2 years old now, bloody covid.\n#AMC \n#missingthem
1459665582022823940	https://twitter.com/twitter/statuses/1459665582022823940	Sat Nov 13 23:32:48 +0000 2021	@ShayeGanam Good for you! Just before covid I surprised my 75 yr old Dad and we went to Montreal for a couple of games. A good item to get of his bucket list. Enjoy, and GO HABS GO!
1459665345267044358	https://twitter.com/twitter/statuses/1459665345267044358	Sat Nov 13 23:31:52 +0000 2021	Fuck your vaccine mandates, Nazis
1459664967125241858	https://twitter.com/twitter/statuses/1459664967125241858	Sat Nov 13 23:30:22 +0000 2021	@lisakirbie @AirCanada I flew to Calgary and back to Victoria this week. I was checked for vaccination status in Victoria (it was a requirement to line up for security!)....but I was not asked for it in Calgary.
1459664862611660801	https://twitter.com/twitter/statuses/1459664862611660801	Sat Nov 13 23:29:57 +0000 2021	We were told that an unvaccinated Kyrie Irving would endanger other vaccinated players. Yet the NBA has vaccinated players with covid all over the league. Their argument has collapsed yet they refuse to acknowledge reality.
1459664830051323908	https://twitter.com/twitter/statuses/1459664830051323908	Sat Nov 13 23:29:49 +0000 2021	BREAKING: A San Francisco police officer who REFUSED to receive the COVID vaccine and was was placed on leave for failing to follow health requirements...\n\n...Has died after contracting COVID. 🤨
1459664733322170371	https://twitter.com/twitter/statuses/1459664733322170371	Sat Nov 13 23:29:26 +0000 2021	Antibody levels will then go back up again since your immune system is preparing an attack on a current invader. Healthy people that had a good immune response from the vaccine will likely not develop serious illness, be hospitalized or die from COVID-19 infection. 14/
